file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed167.h5,256,167,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63284748118895,0.9985658104733943,0.9985658104733943,0.0014341895266056781,0.04732738319881907,0.0014341895266062324,1.5677946313174655,0.2500000000000001,0.013307849204675475,0.005903197312696227,0.0
n1024_m256_binned_seed168.h5,256,168,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62818861757114,0.9985476117873873,0.9985476117873873,0.0014523882126127319,0.04750744478164027,0.00145238821261331,1.560401351835885,0.25000000000000017,0.013639660740550518,0.006017939504763946,0.0
n1024_m256_binned_seed169.h5,256,169,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62454443221213,0.9985333766883286,0.9985333766883286,0.0014666233116713556,0.04718982116102546,0.0014666233116719426,1.5554932817142335,0.25000000000000017,0.014117057180561669,0.006130299220927605,0.0
n1024_m256_binned_seed17.h5,256,17,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6334528404259,0.9985681751579136,0.9985681751579136,0.001431824842086371,0.04731037264107791,0.0014318248420870311,1.568374181336463,0.25000000000000017,0.013510175014598409,0.0060955037935067884,0.0
n1024_m256_binned_seed170.h5,256,170,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62846313034242,0.9985486841029001,0.9985486841029001,0.001451315897099903,0.04737818533097198,0.0014513158971004609,1.5618923630001043,0.25000000000000017,0.013737295605789193,0.00561490746016733,0.0
n1024_m256_binned_seed171.h5,256,171,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62756047629227,0.9985451581105167,0.9985451581105167,0.0014548418894833048,0.04729017059972824,0.0014548418894839545,1.5602826096981377,0.25000000000000017,0.013789011835095278,0.006162844997629131,0.0
n1024_m256_binned_seed172.h5,256,172,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6259056883282,0.998538694095032,0.998538694095032,0.0014613059049679578,0.0474290747728783,0.0014613059049684211,1.5545529046919166,0.2500000000000001,0.014154694667542144,0.005964194227654084,0.0
n1024_m256_binned_seed173.h5,256,173,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6303352741961,0.9985559971648286,0.9985559971648286,0.0014440028351714318,0.04722292252120117,0.0014440028351720485,1.5564651997495784,0.25000000000000017,0.013918730830640474,0.005544256574646958,0.0
n1024_m256_binned_seed174.h5,256,174,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63586746921646,0.9985776073016268,0.9985776073016268,0.0014223926983731872,0.047270355370621,0.001422392698373855,1.566818513323408,0.25000000000000017,0.013249798927823676,0.005596114451816523,0.0
n1024_m256_binned_seed175.h5,256,175,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62795295237447,0.9985466912202128,0.9985466912202128,0.0014533087797872213,0.047569892060128856,0.0014533087797876253,1.5591774209890203,0.2500000000000001,0.013779928238223962,0.0056347993900728284,0.0
