m_hidden,sparsity,seed,checkpoint_step,n_clusters,mean_participation_ratio,mean_max_projection
480,0.38387755102040816,0,25000,0,159.251821203389,0.024152807416658657
480,0.38387755102040816,1,25000,0,158.96097175163072,0.024550271529230352
480,0.4040816326530612,0,25000,0,104.04790048764971,0.057667720241244
480,0.4040816326530612,1,25000,0,114.48044451559895,0.054405918354481324
480,0.42428571428571427,0,25000,1,146.77877624156798,0.03468614700738795
480,0.42428571428571427,1,25000,1,145.95487753644636,0.03533441800464879
480,0.44448979591836735,0,25000,2,147.25847130245842,0.04938110950234025
480,0.44448979591836735,1,25000,1,147.11117727456542,0.05236818532217601
480,0.4646938775510204,0,25000,1,149.02935559316288,0.059188901619219456
480,0.4646938775510204,1,25000,1,147.36573896492405,0.05970849258517885
480,0.48489795918367345,0,25000,1,149.19122451467047,0.061249645322978157
480,0.48489795918367345,1,25000,1,148.95613623584987,0.060926828219928855
480,0.5051020408163265,0,25000,1,150.9947399761613,0.061190828842408
480,0.5051020408163265,1,25000,2,148.57850680647067,0.06148154655635252
480,0.5253061224489796,0,25000,2,149.44586183721873,0.06242607754507711
480,0.5253061224489796,1,25000,1,150.47143705539668,0.06092345421982108
480,0.5455102040816326,0,25000,4,150.09114833603286,0.06253426633688305
480,0.5455102040816326,1,25000,2,150.30895231930288,0.061490322001507725
480,0.5657142857142857,0,25000,1,150.38794502911486,0.06218752428716236
480,0.5657142857142857,1,25000,1,150.0425390258223,0.06025419598579759
480,0.5859183673469388,0,25000,4,150.83398982395704,0.061569420538121394
480,0.5859183673469388,1,25000,1,150.56106799374749,0.05969030084486127
480,0.6061224489795918,0,25000,2,150.69138340681258,0.05982233883928977
480,0.6061224489795918,1,25000,2,150.9651835281956,0.05855057164990457
480,0.6263265306122449,0,25000,1,150.40857094891834,0.05488858179673076
480,0.6263265306122449,1,25000,2,150.91647796145764,0.052842667172496735
480,0.6465306122448979,0,25000,1,152.63574333797243,0.04645459485416413
480,0.6465306122448979,1,25000,2,155.01100830042765,0.031871678778129235
480,0.666734693877551,0,25000,0,159.6159248978752,0.022404609078045486
480,0.666734693877551,1,25000,0,161.1711243434092,0.0221354541445828
480,0.6869387755102041,0,25000,1,161.85290066362836,0.021966449896264863
480,0.6869387755102041,1,25000,0,161.65904805312277,0.021801736786033192
480,0.7071428571428571,0,25000,1,160.4970693974972,0.02231814150859508
480,0.7071428571428571,1,25000,3,161.77328163812905,0.021782424546661967
480,0.7273469387755102,0,25000,0,157.5425182798653,0.029270536192322425
480,0.7273469387755102,1,25000,0,145.50595158266566,0.03646191178584525
480,0.7475510204081632,0,25000,0,98.7211623108426,0.04493888121874873
480,0.7475510204081632,1,25000,1,98.72893461734121,0.04630266481684722
480,0.7677551020408163,0,25000,1,123.27956526571171,0.04503263990902295
480,0.7677551020408163,1,25000,0,85.22660675698836,0.052103545417142016
480,0.7879591836734694,0,25000,2,127.33548753255316,0.03981829273749036
480,0.7879591836734694,1,25000,1,112.93976088470647,0.043775361984954284
480,0.8081632653061224,0,25000,1,133.63151380832062,0.035991300977745416
480,0.8081632653061224,1,25000,1,128.90470038770806,0.0368368450683739
480,0.8283673469387755,0,25000,0,131.33922878764275,0.0362019194292092
480,0.8283673469387755,1,25000,2,133.79098237252356,0.03645851425664447
480,0.8485714285714285,0,25000,1,131.46371189670242,0.03578103622793004
480,0.8485714285714285,1,25000,1,138.42882509915427,0.035722126898451195
480,0.8687755102040816,0,25000,0,136.76851061270534,0.03563008775901029
480,0.8687755102040816,1,25000,0,141.35647181687534,0.03372579829235254
480,0.8889795918367347,0,25000,1,147.9008149548232,0.035755506393933906
480,0.8889795918367347,1,25000,2,148.45721413053587,0.03571712460822439
480,0.9091836734693878,0,25000,0,155.4441807277304,0.028082949115372985
480,0.9091836734693878,1,25000,3,154.40119166711247,0.026522280654448352
480,0.9293877551020407,0,25000,0,157.54895898498526,0.02437961438216548
480,0.9293877551020407,1,25000,1,157.02307627891196,0.023855018639766495
480,0.9495918367346938,0,25000,2,158.22507845169983,0.02311907636212303
480,0.9495918367346938,1,25000,0,156.94184421124197,0.024085985210952274
480,0.9697959183673469,0,25000,1,158.61612650575387,0.02273791087586853
480,0.9697959183673469,1,25000,1,157.61789864410483,0.02286178232639545
480,0.99,0,25000,2,156.78377208187905,0.02382713535477511
480,0.99,1,25000,2,157.3003748524347,0.023327126574410117
48,0.0,0,25000,46,14.099882513346296,0.3065426687750221
48,0.0,1,25000,48,13.859786122768336,0.3152139865014053
48,0.02020408163265306,0,25000,48,13.96025512211318,0.31299540933929193
48,0.02020408163265306,1,25000,48,13.852556281252278,0.31591639265409904
48,0.04040816326530612,0,25000,48,14.158954827222953,0.3089780799423392
48,0.04040816326530612,1,25000,46,13.81550605770335,0.3187649593606644
48,0.06061224489795918,0,25000,47,14.204580015722215,0.30752876594956235
48,0.06061224489795918,1,25000,47,14.006450857721164,0.31574508165201
48,0.08081632653061224,0,25000,48,14.136728859911017,0.3055984462568574
48,0.08081632653061224,1,25000,46,13.933355778105588,0.31552780478796594
48,0.1010204081632653,0,25000,48,14.184171996202691,0.3034815163915562
48,0.1010204081632653,1,25000,48,14.022471215167112,0.3117339457809344
48,0.12122448979591836,0,25000,48,14.254768263393021,0.3021089879849548
48,0.12122448979591836,1,25000,47,13.998815605364864,0.3115344866921064
48,0.14142857142857143,0,25000,48,14.427051394740502,0.29942074433052257
48,0.14142857142857143,1,25000,48,14.169490001006134,0.30682469664388984
48,0.16163265306122448,0,25000,48,14.49464645633925,0.29505860826593455
48,0.16163265306122448,1,25000,47,14.163726333300238,0.30474519746991446
48,0.18183673469387754,0,25000,48,14.440380313335064,0.29234205137093205
48,0.18183673469387754,1,25000,48,14.327083117108018,0.3015524010561955
48,0.2020408163265306,0,25000,48,14.680275988862945,0.2867126657944794
48,0.2020408163265306,1,25000,48,14.387696454764985,0.2993099925175037
48,0.22224489795918367,0,25000,48,14.761477148497775,0.28345006070100764
48,0.22224489795918367,1,25000,48,14.342817459217141,0.2949037083262863
48,0.24244897959183673,0,25000,48,14.614271597790983,0.28101940110539536
48,0.24244897959183673,1,25000,48,14.342783400796623,0.29223465508592633
48,0.2626530612244898,0,25000,48,14.811459162057236,0.27743503271371395
48,0.2626530612244898,1,25000,48,14.561712658015047,0.2864252660878433
48,0.28285714285714286,0,25000,48,14.712477049636167,0.27632265200473183
48,0.28285714285714286,1,25000,48,14.509935298462006,0.28487570468163703
48,0.3030612244897959,0,25000,48,14.973528250506808,0.2700898237402065
48,0.3030612244897959,1,25000,48,14.864086082724999,0.2792255980338015
48,0.32326530612244897,0,25000,48,14.951991289217073,0.2692268026804153
48,0.32326530612244897,1,25000,48,14.745935891017057,0.2765505825121474
48,0.34346938775510205,0,25000,47,14.71102742373564,0.2670223261908865
48,0.34346938775510205,1,25000,46,14.563290866510098,0.27425562016856564
48,0.3636734693877551,0,25000,47,14.843800044136474,0.2644564200263174
48,0.3636734693877551,1,25000,42,14.124327970619486,0.2704680012393741
48,0.38387755102040816,0,25000,40,14.17038484164266,0.2597491600412133
48,0.38387755102040816,1,25000,40,14.037753276968738,0.268183403300458
48,0.4040816326530612,0,25000,32,13.38411783180658,0.25917479037687124
48,0.4040816326530612,1,25000,34,13.742264900879807,0.26188089597839803
48,0.42428571428571427,0,25000,30,12.263777197634266,0.26355754619237687
48,0.42428571428571427,1,25000,31,11.949903125440127,0.2691333746904835
48,0.44448979591836735,0,25000,27,10.653271618525212,0.26689791415583275
48,0.44448979591836735,1,25000,29,10.93673634669435,0.2670261472840181
48,0.4646938775510204,0,25000,24,9.857495683080867,0.2605731406523616
48,0.4646938775510204,1,25000,25,9.852413883363962,0.26346391409427045
48,0.48489795918367345,0,25000,23,8.804367647927082,0.2644250446686027
48,0.48489795918367345,1,25000,21,8.866839542296418,0.2662177504242107
48,0.5051020408163265,0,25000,21,8.277476447711368,0.26919517668555015
48,0.5051020408163265,1,25000,19,8.13944255132995,0.2722337506813347
48,0.5253061224489796,0,25000,17,7.637462855598059,0.2790039090469173
48,0.5253061224489796,1,25000,16,7.080578292449439,0.2956695539398028
48,0.5455102040816326,0,25000,16,7.054875729040361,0.29239624369665107
48,0.5455102040816326,1,25000,15,6.790469173899912,0.2983041507815553
48,0.5657142857142857,0,25000,13,6.332801517326882,0.31469273368268846
48,0.5657142857142857,1,25000,12,6.2488917848581895,0.3198811586136841
48,0.5859183673469388,0,25000,11,6.107032507848089,0.32885428221596447
48,0.5859183673469388,1,25000,9,5.586573366010859,0.35706967924043276
48,0.6061224489795918,0,25000,9,5.659035149550598,0.35156605860879037
48,0.6061224489795918,1,25000,9,5.703144447818793,0.3500599322844966
48,0.6263265306122449,0,25000,6,5.3352791572190545,0.386278548613433
48,0.6263265306122449,1,25000,7,5.456560310099514,0.36961442600869887
48,0.6465306122448979,0,25000,3,5.395427592845934,0.4357761901871815
48,0.6465306122448979,1,25000,4,5.249896343872722,0.424112312192029
48,0.666734693877551,0,25000,4,5.493165742434276,0.42009093608602666
48,0.666734693877551,1,25000,4,5.328483171387671,0.4217475186400741
48,0.6869387755102041,0,25000,2,6.808547088650444,0.43140917429713566
48,0.6869387755102041,1,25000,2,6.1099999520933395,0.4443033206439958
48,0.7071428571428571,0,25000,3,9.208469049981787,0.37314765552177476
48,0.7071428571428571,1,25000,1,8.3156785067712,0.4003128484100008
48,0.7273469387755102,0,25000,16,10.071508442652684,0.348455537660698
48,0.7273469387755102,1,25000,2,8.672012827566295,0.3865417588209252
48,0.7475510204081632,0,25000,25,10.821272938190226,0.3282304714907869
48,0.7475510204081632,1,25000,18,10.181268391436783,0.34723835374617573
48,0.7677551020408163,0,25000,48,16.24403045392241,0.15254517758533603
48,0.7677551020408163,1,25000,48,16.27385384017819,0.15227689639544723
48,0.7879591836734694,0,25000,48,16.439362898357263,0.14583686964494436
48,0.7879591836734694,1,25000,48,16.444575218047024,0.14845435757141587
48,0.8081632653061224,0,25000,48,16.620453570786218,0.14544190783407546
48,0.8081632653061224,1,25000,47,16.42771979282556,0.14564077963414743
48,0.8283673469387755,0,25000,47,16.835058592957175,0.13965531098965656
48,0.8283673469387755,1,25000,48,16.48451465936583,0.14624052530333545
48,0.8485714285714285,0,25000,48,16.709106643207328,0.13951874729296856
48,0.8485714285714285,1,25000,48,16.744854985581338,0.14139583585534335
48,0.8687755102040816,0,25000,48,16.596673439576872,0.14360021485170982
48,0.8687755102040816,1,25000,48,16.660481335844807,0.14135889897799947
48,0.8889795918367347,0,25000,48,16.540111254491773,0.14186073673213467
48,0.8889795918367347,1,25000,48,16.551852015489366,0.14208006368062134
48,0.9091836734693878,0,25000,48,17.090708549960887,0.13677118987706233
48,0.9091836734693878,1,25000,48,16.558156706460945,0.14249951852930015
48,0.9293877551020407,0,25000,48,17.17386987939842,0.13505372995689122
48,0.9293877551020407,1,25000,48,17.249870590841773,0.133722838197873
48,0.9495918367346938,0,25000,48,17.191343579997827,0.13619355392704174
48,0.9495918367346938,1,25000,48,17.315450922097696,0.13364205523018952
48,0.9697959183673469,0,25000,48,17.237080653292224,0.13458782388257673
48,0.9697959183673469,1,25000,48,17.094616961376435,0.13544923234422812
48,0.99,0,25000,48,17.368710486978046,0.13298917948659827
48,0.99,1,25000,48,17.25841267588859,0.1341361169399588
496,0.0,0,25000,1,149.94943494020652,0.0398215820019977
496,0.0,1,25000,2,151.9703017848334,0.03495844736624143
496,0.02020408163265306,0,25000,1,151.81393478478918,0.04264266966281875
496,0.02020408163265306,1,25000,2,152.19280655484044,0.03289352650528428
496,0.04040816326530612,0,25000,1,151.6395067161787,0.04284764421918081
496,0.04040816326530612,1,25000,1,152.6573528458405,0.041873517580042624
496,0.06061224489795918,0,25000,1,152.72811318675718,0.043937942329597524
496,0.06061224489795918,1,25000,1,152.7714055872685,0.036652315026101
496,0.08081632653061224,0,25000,1,153.92517748368675,0.03700446704470625
496,0.08081632653061224,1,25000,1,154.27169911100322,0.03430511299928693
496,0.1010204081632653,0,25000,1,155.33875598722648,0.03159600098830176
496,0.1010204081632653,1,25000,1,156.62090729572816,0.029243464506305696
496,0.12122448979591836,0,25000,1,156.82844375283074,0.03122689722198452
496,0.12122448979591836,1,25000,1,157.53211659415317,0.029632923180096228
496,0.14142857142857143,0,25000,2,158.950977206444,0.02859909900436439
496,0.14142857142857143,1,25000,1,158.77770250576896,0.029573965969277687
496,0.16163265306122448,0,25000,1,160.1293083736119,0.028183820187629625
496,0.16163265306122448,1,25000,1,160.439754617764,0.02889639853765614
496,0.18183673469387754,0,25000,1,161.38198964338258,0.028792393712076748
496,0.18183673469387754,1,25000,1,161.2945357291093,0.02732516733019675
496,0.2020408163265306,0,25000,1,161.99252612913708,0.026936579414873527
496,0.2020408163265306,1,25000,1,162.47051417027632,0.025756961851786137
496,0.22224489795918367,0,25000,1,163.22346557236304,0.02582091759614264
496,0.22224489795918367,1,25000,1,162.7062211054877,0.02544714688569261
496,0.24244897959183673,0,25000,1,163.03482646547957,0.025160200690464228
496,0.24244897959183673,1,25000,0,163.63390948714954,0.02380872245012508
496,0.2626530612244898,0,25000,0,163.84411256088478,0.024567323834958205
496,0.2626530612244898,1,25000,0,164.15497794451045,0.02330587373858989
496,0.28285714285714286,0,25000,0,163.95313635462577,0.02374630133493233
496,0.28285714285714286,1,25000,0,164.4050544641084,0.02288592230613025
496,0.3030612244897959,0,25000,0,164.12050173850687,0.02369341370490295
496,0.3030612244897959,1,25000,0,164.62270156762472,0.022613768747733767
496,0.32326530612244897,0,25000,0,164.22216716666264,0.023251454569526663
496,0.32326530612244897,1,25000,0,164.39755792190311,0.022363908635380687
496,0.34346938775510205,0,25000,0,164.64914644310636,0.022870173370825753
496,0.34346938775510205,1,25000,0,164.79656330845233,0.022457973975225608
496,0.3636734693877551,0,25000,0,164.7404835154622,0.022478500669413454
496,0.3636734693877551,1,25000,0,165.17874462483485,0.021987679636250184
496,0.38387755102040816,0,25000,0,163.03960692552582,0.025673761374222018
496,0.38387755102040816,1,25000,0,163.20968595706697,0.02589915461483627
496,0.4040816326530612,0,25000,0,74.20776726219093,0.07359364749002473
496,0.4040816326530612,1,25000,0,73.37058029949907,0.0737109739744835
496,0.42428571428571427,0,25000,1,154.8621740028383,0.029655228939546897
496,0.42428571428571427,1,25000,1,155.08993029979354,0.02927960009312996
496,0.44448979591836735,0,25000,1,156.1359940159196,0.037573109255954626
496,0.44448979591836735,1,25000,2,156.17847572407123,0.03745653131906884
496,0.4646938775510204,0,25000,2,158.96812826750838,0.04431786793633476
496,0.4646938775510204,1,25000,2,157.59452905095964,0.04427281341283694
496,0.48489795918367345,0,25000,2,158.6447829047901,0.046111656221324016
496,0.48489795918367345,1,25000,1,158.11332590134543,0.04651364384555998
496,0.5051020408163265,0,25000,3,159.86733695788797,0.046496132365479725
496,0.5051020408163265,1,25000,1,159.61354709373455,0.046548475958680474
496,0.5253061224489796,0,25000,1,160.622849084745,0.0465202555770173
496,0.5253061224489796,1,25000,1,160.87162642096143,0.04663372997634222
496,0.5455102040816326,0,25000,1,161.0459037886294,0.046622017161167324
496,0.5455102040816326,1,25000,1,159.29755322722775,0.04642283429970373
496,0.5657142857142857,0,25000,2,161.0339642224078,0.0458267572397393
496,0.5657142857142857,1,25000,1,160.19962951502885,0.04382507520487863
496,0.5859183673469388,0,25000,2,161.4349744055187,0.04444285300179522
496,0.5859183673469388,1,25000,1,161.01523752462293,0.037704634830300884
496,0.6061224489795918,0,25000,5,161.09397054103854,0.03766254333378613
496,0.6061224489795918,1,25000,3,161.57049926629682,0.036152874457288056
496,0.6263265306122449,0,25000,1,160.29456236457528,0.03809187016222593
496,0.6263265306122449,1,25000,0,166.59400017517174,0.021806708428933164
496,0.6465306122448979,0,25000,1,161.6366084821954,0.03766429360014531
496,0.6465306122448979,1,25000,1,166.9384095526454,0.021471788558455846
496,0.666734693877551,0,25000,1,166.21217699982202,0.021626863120478665
496,0.666734693877551,1,25000,2,161.08505645870878,0.03775996222818954
496,0.6869387755102041,0,25000,1,167.02456560278478,0.021462781621061362
496,0.6869387755102041,1,25000,2,167.1890142241868,0.021287829429630617
496,0.7071428571428571,0,25000,3,160.6630124158943,0.028801662538893817
496,0.7071428571428571,1,25000,1,166.51743092462345,0.02136906254445719
496,0.7273469387755102,0,25000,0,138.59838475286585,0.03578715442394005
496,0.7273469387755102,1,25000,0,158.8905670502682,0.030952283794039803
496,0.7475510204081632,0,25000,0,139.79852492927665,0.04107760449554118
496,0.7475510204081632,1,25000,1,133.4582002089167,0.04300523189646259
496,0.7677551020408163,0,25000,0,109.10237734649449,0.047691220337309825
496,0.7677551020408163,1,25000,1,107.5104750658584,0.05023512313360001
496,0.7879591836734694,0,25000,0,101.89881432202607,0.04808470551316045
496,0.7879591836734694,1,25000,1,99.94596425750635,0.04890887713255729
496,0.8081632653061224,0,25000,1,95.76316599035846,0.04780037709316917
496,0.8081632653061224,1,25000,1,95.08315366084291,0.04617399129392089
496,0.8283673469387755,0,25000,0,115.23273921262944,0.04330432987943537
496,0.8283673469387755,1,25000,1,112.75117385275735,0.04241558352451312
496,0.8485714285714285,0,25000,1,117.6960338242555,0.041354248788928724
496,0.8485714285714285,1,25000,0,117.1605783237741,0.04151933357328959
496,0.8687755102040816,0,25000,2,138.4070912713592,0.03563721530606832
496,0.8687755102040816,1,25000,2,147.77744722564796,0.034266232949672806
496,0.8889795918367347,0,25000,0,157.74785072828402,0.029162914158319543
496,0.8889795918367347,1,25000,0,157.56105640589152,0.02896024644607549
496,0.9091836734693878,0,25000,3,159.77790749177825,0.02726718852815216
496,0.9091836734693878,1,25000,2,161.06374531695343,0.025318966310457276
496,0.9293877551020407,0,25000,0,160.55649644455139,0.02531154237017028
496,0.9293877551020407,1,25000,2,161.42899697008477,0.02591476233721804
496,0.9495918367346938,0,25000,1,161.22139491192516,0.024311476084104548
496,0.9495918367346938,1,25000,1,162.83666084545638,0.02241114899186389
496,0.9697959183673469,0,25000,0,162.29234712507645,0.02244971227163831
496,0.9697959183673469,1,25000,0,162.7561399289576,0.022433750167419747
496,0.99,0,25000,1,162.29533111085647,0.022618973782882863
496,0.99,1,25000,2,161.88403711678,0.02259662944129988
512,0.0,0,25000,1,157.54557002885022,0.04025177852091596
512,0.0,1,25000,1,157.90917560574488,0.04182188897372694
512,0.02020408163265306,0,25000,1,158.12201008964283,0.03712969917398702
512,0.02020408163265306,1,25000,1,159.489357141168,0.03394373059095781
512,0.04040816326530612,0,25000,1,160.20492187999128,0.03406053810463232
512,0.04040816326530612,1,25000,1,160.92066334020092,0.03539247759263561
512,0.06061224489795918,0,25000,1,160.298244223509,0.04012258172242189
512,0.06061224489795918,1,25000,1,161.1498016209988,0.03594691884840532
512,0.08081632653061224,0,25000,1,161.8218591991808,0.03660405918117028
512,0.08081632653061224,1,25000,1,162.5444656508263,0.03462103563595998
512,0.1010204081632653,0,25000,1,164.17683507113287,0.03604145839383157
512,0.1010204081632653,1,25000,1,164.39320465854922,0.029971028805498706
512,0.12122448979591836,0,25000,1,165.09688560073,0.031983920091027365
512,0.12122448979591836,1,25000,1,165.4806221836563,0.029530977001465925
512,0.14142857142857143,0,25000,1,165.49068848515526,0.02731142603605765
512,0.14142857142857143,1,25000,1,166.1001894940532,0.027913014078688528
512,0.16163265306122448,0,25000,1,166.89192724486247,0.02841730529149141
512,0.16163265306122448,1,25000,1,167.24434592017616,0.028276324507899752
512,0.18183673469387754,0,25000,1,167.0703775493351,0.027546656337908357
512,0.18183673469387754,1,25000,1,167.937280317046,0.027497549361801266
512,0.2020408163265306,0,25000,1,168.31932258450465,0.026983324487911114
512,0.2020408163265306,1,25000,0,168.27722617154865,0.024318487144400495
512,0.22224489795918367,0,25000,1,168.97195488078393,0.024752236740066325
512,0.22224489795918367,1,25000,0,168.66816372087405,0.02409887445886051
512,0.24244897959183673,0,25000,1,168.51387314821395,0.02410730716446422
512,0.24244897959183673,1,25000,0,168.87214124378556,0.02341886551064161
512,0.2626530612244898,0,25000,1,169.15400845853293,0.02376412500917454
512,0.2626530612244898,1,25000,0,169.46531414802888,0.022728137308556755
512,0.28285714285714286,0,25000,0,169.2778702805292,0.02344659924524583
512,0.28285714285714286,1,25000,0,170.24866610296715,0.02219963490806906
512,0.3030612244897959,0,25000,0,169.9950810632941,0.022477407632441937
512,0.3030612244897959,1,25000,0,170.36797587129087,0.021957825622208063
512,0.32326530612244897,0,25000,0,169.46798391335983,0.0222433528075605
512,0.32326530612244897,1,25000,0,169.59635067442235,0.02184574886060274
512,0.34346938775510205,0,25000,0,170.45036118644492,0.021843540900608315
512,0.34346938775510205,1,25000,0,170.21602401876416,0.021699170333922164
512,0.3636734693877551,0,25000,0,170.11466244253256,0.02173544530653393
512,0.3636734693877551,1,25000,0,170.61483824311708,0.021528819504322665
512,0.38387755102040816,0,25000,0,165.8960718674511,0.029178770144759676
512,0.38387755102040816,1,25000,0,169.1642870353668,0.023853989458073648
512,0.4040816326530612,0,25000,1,101.65285856576037,0.06383067369159764
512,0.4040816326530612,1,25000,1,135.3199949307616,0.053069253460875355
512,0.42428571428571427,0,25000,1,165.87667577860697,0.02258900278168523
512,0.42428571428571427,1,25000,0,165.22138862737998,0.023063106834362752
512,0.44448979591836735,0,25000,0,167.3816616262112,0.02214163585761421
512,0.44448979591836735,1,25000,0,167.13189148667072,0.02250075015486914
512,0.4646938775510204,0,25000,1,169.92594629508392,0.02129811550869637
512,0.4646938775510204,1,25000,0,168.27413691962875,0.022748965094002038
512,0.48489795918367345,0,25000,0,169.67055627858383,0.02259356696877955
512,0.48489795918367345,1,25000,1,168.96094580931833,0.022532439237109486
512,0.5051020408163265,0,25000,0,169.81068940202064,0.0231711261994072
512,0.5051020408163265,1,25000,0,170.44894847097234,0.022950957770326987
512,0.5253061224489796,0,25000,0,170.34697644198224,0.022879021769063167
512,0.5253061224489796,1,25000,0,170.6608012512175,0.02299897645079557
512,0.5455102040816326,0,25000,1,171.3211017016195,0.02274827521656887
512,0.5455102040816326,1,25000,0,170.47236007331023,0.023017368989033504
512,0.5657142857142857,0,25000,0,171.90384217841586,0.02285245187037765
512,0.5657142857142857,1,25000,1,171.2139802034284,0.022738082265388527
512,0.5859183673469388,0,25000,2,171.0574662722366,0.0230974445190791
512,0.5859183673469388,1,25000,2,171.28484393451066,0.02293421992015774
512,0.6061224489795918,0,25000,1,171.53057205100623,0.022554576252326777
512,0.6061224489795918,1,25000,1,171.12890556280615,0.022719745573642057
512,0.6263265306122449,0,25000,0,171.22982634038033,0.022879480735813917
512,0.6263265306122449,1,25000,2,171.31183549810973,0.02284898467463528
512,0.6465306122448979,0,25000,0,170.76230799781146,0.02323805137521011
512,0.6465306122448979,1,25000,1,170.85938800522482,0.022934303027241233
512,0.666734693877551,0,25000,1,170.52683540735052,0.023048870845782346
512,0.666734693877551,1,25000,0,171.15251968055347,0.02278079811422216
512,0.6869387755102041,0,25000,0,170.5249032793944,0.02328951955151582
512,0.6869387755102041,1,25000,1,171.35443691724748,0.022969644987068657
512,0.7071428571428571,0,25000,0,171.53513699789633,0.021106863531952676
512,0.7071428571428571,1,25000,1,171.60754276648157,0.02141818223780565
512,0.7273469387755102,0,25000,1,171.60032176463892,0.022896029178356918
512,0.7273469387755102,1,25000,1,171.5931176259862,0.02088420437012981
512,0.7475510204081632,0,25000,1,172.72287509057145,0.020765020131878704
512,0.7475510204081632,1,25000,0,171.6098353498348,0.02103374629835434
512,0.7677551020408163,0,25000,1,171.3699711149441,0.021032243345496297
512,0.7677551020408163,1,25000,0,171.6957150506701,0.0209397888861445
512,0.7879591836734694,0,25000,0,171.7490828136951,0.021133231419782465
512,0.7879591836734694,1,25000,1,172.1264797410753,0.02070962571116281
512,0.8081632653061224,0,25000,1,171.00541619788834,0.021254260748938596
512,0.8081632653061224,1,25000,1,171.1024411556363,0.021135342972804463
512,0.8283673469387755,0,25000,1,173.14073661183625,0.02087298677150369
512,0.8283673469387755,1,25000,1,172.41983300770445,0.020912310335133508
512,0.8485714285714285,0,25000,1,171.78618225112768,0.020872073850732434
512,0.8485714285714285,1,25000,0,171.72363278209028,0.020906396071249243
512,0.8687755102040816,0,25000,0,170.9928917396557,0.021180818226003324
512,0.8687755102040816,1,25000,1,171.76557876512868,0.020828952719338482
512,0.8889795918367347,0,25000,3,170.95778290008494,0.0213717554633672
512,0.8889795918367347,1,25000,2,171.36451756310657,0.02096452960528289
512,0.9091836734693878,0,25000,1,171.26998686829336,0.02112628701230891
512,0.9091836734693878,1,25000,1,171.24968332160816,0.02094621597342454
512,0.9293877551020407,0,25000,0,170.95999889481874,0.0210830089969024
512,0.9293877551020407,1,25000,1,171.31140714591072,0.021346271950483754
512,0.9495918367346938,0,25000,0,170.58409852253072,0.021175219174454474
512,0.9495918367346938,1,25000,0,171.2928805929812,0.021081148003434042
512,0.9697959183673469,0,25000,1,169.94069960084556,0.02115244332213268
512,0.9697959183673469,1,25000,2,169.0821937496285,0.02191579426963998
512,0.99,0,25000,3,161.92939025484947,0.023931429234637425
512,0.99,1,25000,2,162.82685538280148,0.02357972991191227
64,0.0,0,25000,57,18.710851703407343,0.276569595799204
64,0.0,1,25000,56,18.218887521897337,0.2808565528840473
64,0.02020408163265306,0,25000,57,18.777636638731913,0.2698204658408365
64,0.02020408163265306,1,25000,58,18.29354337371898,0.27988997714347674
64,0.04040816326530612,0,25000,59,18.83644189134383,0.2689143096269617
64,0.04040816326530612,1,25000,54,18.456257528127836,0.2826683537034321
64,0.06061224489795918,0,25000,56,18.838330184203922,0.26642590795440946
64,0.06061224489795918,1,25000,59,18.672728018710508,0.2760752216679146
64,0.08081632653061224,0,25000,58,18.953573214320258,0.2643762443644224
64,0.08081632653061224,1,25000,57,18.484980176321926,0.2758188611010783
64,0.1010204081632653,0,25000,58,19.41963765545152,0.26024604785360017
64,0.1010204081632653,1,25000,57,18.671812798742913,0.2715945368264568
64,0.12122448979591836,0,25000,57,19.15274036109662,0.259325406326242
64,0.12122448979591836,1,25000,61,18.98325648782856,0.2656421611112544
64,0.14142857142857143,0,25000,61,19.107352041790882,0.2586550405286153
64,0.14142857142857143,1,25000,58,19.086239947344403,0.259599594817857
64,0.16163265306122448,0,25000,59,19.187689776635832,0.2555600178839851
64,0.16163265306122448,1,25000,60,19.23826526820843,0.2576799545261599
64,0.18183673469387754,0,25000,61,19.21292771497955,0.25431807914331694
64,0.18183673469387754,1,25000,58,19.270427027343203,0.25266387327425033
64,0.2020408163265306,0,25000,57,19.352093851372366,0.24983751056068293
64,0.2020408163265306,1,25000,59,19.498500690759073,0.24930342195023525
64,0.22224489795918367,0,25000,62,19.316082879195953,0.2501305708376247
64,0.22224489795918367,1,25000,56,19.511103634030157,0.24451863118573497
64,0.24244897959183673,0,25000,60,19.50132988915322,0.24541227882083289
64,0.24244897959183673,1,25000,56,19.600263564402866,0.2411682846438431
64,0.2626530612244898,0,25000,60,19.639263213342673,0.2415272056545466
64,0.2626530612244898,1,25000,58,19.766595595299584,0.23695358857495855
64,0.28285714285714286,0,25000,58,19.439058120144402,0.24083758208651193
64,0.28285714285714286,1,25000,56,19.62158044862646,0.2358155280693198
64,0.3030612244897959,0,25000,57,19.372658387705087,0.23878737306012476
64,0.3030612244897959,1,25000,58,19.530389790037994,0.23180084690946626
64,0.32326530612244897,0,25000,51,18.502518986576433,0.2350721112552987
64,0.32326530612244897,1,25000,50,18.38626002544892,0.2292379444740274
64,0.34346938775510205,0,25000,43,17.585843619194605,0.23648692810741542
64,0.34346938775510205,1,25000,42,17.676932714045655,0.22847379601968235
64,0.3636734693877551,0,25000,32,16.991879790326696,0.229860664076338
64,0.3636734693877551,1,25000,36,17.46376706128127,0.2226263316176888
64,0.38387755102040816,0,25000,29,15.9713716494151,0.2316917371033424
